Id,Memo,MaxStackCount,Duration,EffectTag,BuffEffects,ShowBuffIcon,ShowActiveText,Triggers,InactiveInLounge,IsDespairEffect
2004002,물의 족쇄,1,4,"Slow","[{""$type"":""GameCommon.Data.SlowEffect, De.Base"",""SlowType"":""MoveSlow"",""value"":""-20.000"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Slow""}]",True,True,,False,False
2004003,바람의 상처,1,3,"DefReduction","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""DefPercent"",""statValue"":""-15.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,True,,False,False
3000000,소모품 슬로우,1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""MoveSpeedPercent"",""statValue"":""-30.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",False,False,,False,False
3000001,잠시 무적 (부활 등에서 사용),1,2,"None","[{""$type"":""GameCommon.Data.InvincibilityEffect, De.Base"",""BlockDamage"":true,""IgnoreBackAttack"":true,""IgnoreCriticalHit"":true,""BlockStressDamage"":true,""BlockEnemyHit"":true,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Invincibility""}]",True,False,,False,False
3000002,몬스터 광원 상태,1,1,"Light","[]",False,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""Stack"",""CompareType"":""GreaterEqual"",""CompareValue"":""1.000""}]",False,False
3000003,몬스터 광원 상태(공방이 감소),1,2,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""AtkPercent"",""statValue"":""-25.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""},{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""DefPercent"",""statValue"":""-20.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""},{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""MoveSpeed"",""statValue"":""-0.700"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[]",False,False
3000004,몬스터 광원 상태  (데미지 받기),2,1,"Light","[{""$type"":""GameCommon.Data.DotHpDamageEffect, De.Base"",""TickAmount"":17,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""DotHpDamage""}]",False,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""Stack"",""CompareType"":""GreaterEqual"",""CompareValue"":""2.000""}]",False,False
3000005,몬스터 광원 상태  (데미지 받기{$}그림자 몬스터),2,1,"Light","[{""$type"":""GameCommon.Data.DotPercentHpDamageEffect, De.Base"",""Percent"":""8.500"",""TickAmount"":0,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""DotPercentHpDamage""}]",False,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""Stack"",""CompareType"":""GreaterEqual"",""CompareValue"":""2.000""}]",False,False
3000006,몬스터 광원 상태 (방어력 감소),3,2,"DefReduction","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""DefPercent"",""statValue"":""-15.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",False,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""Stack"",""CompareType"":""GreaterEqual"",""CompareValue"":""3.000""}]",False,False
3000009,패링 상태,1,0.2,"None","[{""$type"":""GameCommon.Data.ParryEffect, De.Base"",""IgnoreBackAttack"":true,""IgnoreCriticalHit"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Parry""},{""$type"":""GameCommon.Data.HighlightBuffEffect, De.Base"",""HighlightColor"":""Red"",""HighlightType"":""None"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""HighLight""}]",False,False,,False,False
3000010,패링 성공 후 무적,1,1.25,"None","[{""$type"":""GameCommon.Data.InvincibilityEffect, De.Base"",""BlockDamage"":true,""IgnoreBackAttack"":true,""IgnoreCriticalHit"":true,""BlockStressDamage"":true,""BlockEnemyHit"":true,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Invincibility""}]",True,False,,False,False
3000012,패링 성공 후 추가타 중 무적,1,1.25,"None","[{""$type"":""GameCommon.Data.InvincibilityEffect, De.Base"",""BlockDamage"":true,""IgnoreBackAttack"":true,""IgnoreCriticalHit"":true,""BlockStressDamage"":true,""BlockEnemyHit"":true,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Invincibility""}]",True,False,,False,False
3000013,사슬 적중 상태 체크,1,2,"None","[]",False,False,,False,False
3000014,패링 중 상태이상 면역,1,1,"None","[{""$type"":""GameCommon.Data.ImmunityEffect, De.Base"",""ImmunityEffectTags"":""All"",""DispelOnApply"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Immunity"",""IsFullImmunity"":true}]",False,False,,False,False
3000015,듀라한 패링,1,0.15,"None","[{""$type"":""GameCommon.Data.ParryEffect, De.Base"",""IgnoreBackAttack"":true,""IgnoreCriticalHit"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Parry""},{""$type"":""GameCommon.Data.ImmunityEffect, De.Base"",""ImmunityEffectTags"":-100353,""DispelOnApply"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Immunity"",""IsFullImmunity"":false},{""$type"":""GameCommon.Data.HighlightBuffEffect, De.Base"",""HighlightColor"":""Red"",""HighlightType"":""None"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""HighLight""}]",False,False,,False,False
3100001,성소 stress 회복,1,1,"None","[{""$type"":""GameCommon.Data.DotStressRecoveryEffect, De.Base"",""TickAmount"":25,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""DotStressRecovery""}]",False,False,,False,False
3100002,성소 광원 회복,1,15,"None","[{""$type"":""GameCommon.Data.DotBrightnessRecoveryEffect, De.Base"",""TickAmount"":1,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""DotBrightnessRecovery""}]",True,False,,False,False
8000000,부활 시 디버프,9999,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""HpMaxPercent"",""statValue"":""-20.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,,False,False
9000000,모든 상태이상 면역(건물용),1,-1,"None","[{""$type"":""GameCommon.Data.ImmunityEffect, De.Base"",""ImmunityEffectTags"":""All"",""DispelOnApply"":true,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Immunity"",""IsFullImmunity"":true}]",True,False,,False,False
62001011,체력 증강 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""HpMax"",""statValue"":""50.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",False,False,,False,False
62001012,철벽 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""Def"",""statValue"":""9.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",False,False,,False,False
62001013,냉혹한 생존자 - 특성(전투의 기술),1,0.01,"None",,False,True,"[]",False,False
62001014,빛의 가호 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""Atk"",""statValue"":""5.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""LightFuel"",""CompareType"":""Greater"",""CompareValue"":""0.000""}]",True,False
62001021,끈질김 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.SelfReviveChanceAmplifierBuffEffect, De.Base"",""Percent"":""10.000"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""SelfReviveChanceAmplifier""}]",False,True,"[]",False,False
62001022,회복 본능 - 특성(전투의 기술),1,0.01,"None","[]",False,True,"[]",False,False
62001023,친밀함 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StressDamageTakenAmplifierEffect, De.Base"",""Percent"":""-10.000"",""ShowEffect"":false,""SkillTags"":[],""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""StressDamageTakenAmplifier""}]",True,False,"[{""$type"":""GameCommon.Data.NearbyUnitCountBuffTrigger, De.Base"",""Relation"":""AllyExceptOwner"",""Range"":""4.000"",""CompareType"":""GreaterEqual"",""CompareValue"":""1.000"",""NearUnitConditionTriggers"":[]}]",False,False
62001024,냉정 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""CriticalChancePercent"",""statValue"":""10.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""Stress"",""CompareType"":""GreaterEqual"",""CompareValue"":""50.000""}]",False,False
62001031,죽음이여 오라 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.ForcedSelfReviveEffect, De.Base"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""ForcedSelfRevive""}]",True,False,"[]",False,False
62001032,학대성애자 - 특성(전투의 기술),1,1,"None","[{""$type"":""GameCommon.Data.DotEffectAmplifierEffect, De.Base"",""TargetDotType"":""Bleed, Burn, Poison"",""TargetEffectTypes"":[""DotHpDamage""],""Percent"":""15.000"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""DotDamageAmplifier""}]",False,False,"[]",False,False
62001033,기력 환류 - 특성(전투의 기술),1,0.01,"None",,False,True,,False,False
62001034,침착 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""StaminaRegen"",""statValue"":""20.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""Stress"",""CompareType"":""GreaterEqual"",""CompareValue"":""50.000""}]",False,False
62001041,마지막 의지 - 특성(전투의 기술),1,5.5,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""AtkPercent"",""statValue"":""20.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""},{""$type"":""GameCommon.Data.InvincibilityEffect, De.Base"",""BlockDamage"":true,""IgnoreBackAttack"":true,""IgnoreCriticalHit"":true,""BlockStressDamage"":true,""BlockEnemyHit"":true,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Invincibility""}]",True,False,"[]",False,False
62001042,면역 반응 - 특성(전투의 기술),1,5,"None","[{""$type"":""GameCommon.Data.DotHpRecoveryEffect, De.Base"",""TickAmount"":40,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""DotHpRecovery""}]",False,True,,False,False
62001043,구원의 불꽃 - 특성(전투의 기술),1,0.01,"None",,False,True,,False,False
62001051,궁극의 기술 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.SkillChargeAmplifierEffect, De.Base"",""Percent"":""15.000"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""SkillChargeAmplifier""}]",False,False,,False,False
62001052,강인한 체질 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatusEffectDurationAmplifierEffect, De.Base"",""TargetStatusEffect"":""Bleed, Burn, Poison"",""Percent"":""-20.000"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""StatusEffectDurationAmplifier""}]",False,False,,False,False
62001053,전투 지속 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""StaminaRegen"",""statValue"":""15.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""HpPercent"",""CompareType"":""GreaterEqual"",""CompareValue"":""50.000""}]",True,False
62001061,광전사 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""AtkPercent"",""statValue"":""30.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""},{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""CooldownReductionPercent"",""statValue"":""30.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[{""$type"":""GameCommon.Data.FloatValueCompareBuffTrigger, De.Base"",""TriggerType"":""HpPercent"",""CompareType"":""LessEqual"",""CompareValue"":""30.000""}]",False,False
62001062,고통의 연회 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.AttackConditionalStatsEffect, De.Base"",""ConditionalStats"":[{""Probability"":""100.000"",""ElementalCondition"":""None"",""FactionCondition"":""None"",""CcCondition"":""None"",""EffectTag"":""Bleed, Burn, Poison"",""MonsterCondition"":""None"",""StatType"":""AdditionalAttackDamagePercent"",""StatValue"":""20.000""}],""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""AttackConditionalStats""}]",False,False,,False,False
62001063,수호자 - 특성(전투의 기술),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""DefPercent"",""statValue"":""30.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[{""$type"":""GameCommon.Data.NearbyUnitCountBuffTrigger, De.Base"",""Relation"":""AllyExceptOwner"",""Range"":""4.000"",""CompareType"":""GreaterEqual"",""CompareValue"":""1.000"",""NearUnitConditionTriggers"":[]}]",False,False
62002011,사각 노리기 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.BackAttackCriticalChanceAddEffect, De.Base"",""Percent"":""10.000"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""BackAttackCriticalChanceAdd""}]",False,False,,False,False
62002012,날렵함 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""MoveSpeedPercent"",""statValue"":""3.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",False,False,,False,False
62002013,질풍 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.SkillStaminaCostAmplifierEffect, De.Base"",""Percent"":""-10.000"",""SkillTags"":[],""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""SkillStaminaCostAmplifier""}]",False,False,"[{""$type"":""GameCommon.Data.ActiveSkillTagBuffTrigger, De.Base"",""SkillTags"":[""Dash""],""MatchAny"":true}]",False,False
62002014,스플린터 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""RunIncreaseSpeed"",""statValue"":""10.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",False,False,,False,False
62002021,괴물은 없어 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""MoveSpeedPercent"",""statValue"":""5.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",True,False,"[{""$type"":""GameCommon.Data.NearbyUnitCountBuffTrigger, De.Base"",""Relation"":""Enemy"",""Range"":""10.000"",""CompareType"":""Less"",""CompareValue"":""1.000"",""NearUnitConditionTriggers"":[]}]",False,False
62002022,체력 안배 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.StatEffect, De.Base"",""statType"":""RunStaminaCost"",""statValue"":""-10.000"",""showEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""Stat""}]",False,False,,False,False
62002023,한입에 먹기 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.ItemUseSpeedAmplifierEffect, De.Base"",""Percent"":""10.000"",""ShowEffect"":false,""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""ItemUseSpeedAmplifier""}]",False,False,"[{""$type"":""GameCommon.Data.ActiveSkillTagBuffTrigger, De.Base"",""SkillTags"":[""Item""],""MatchAny"":true}]",False,False
62002024,빠른 손놀림 - 특성(탐험의 지혜),1,-1,"None","[{""$type"":""GameCommon.Data.LootingSpeedAmplifierEffect, De.Base"",""Percent"":""15.000"",""UseStatValue"":false,""StatType"":""None"",""StatPercent"":""0.000"",""EffectType"":""LootingSpeedAmplifier"",""ShowEffect"":false}]",False,False,"[]",False,False
